Time,Frame,Color,X,Y
06:25:45,1,Green,342,509
06:25:45,1,Green,339,481
06:25:45,1,Green,254,478
06:25:45,1,Green,370,476
06:25:45,1,Green,244,469
06:25:45,1,Green,231,468
06:25:45,1,Green,224,460
06:25:45,1,Green,337,467
06:25:45,1,Green,259,458
06:25:45,1,Green,250,439
06:25:45,1,Green,256,432
06:25:45,1,Green,270,430
06:25:45,1,Green,311,423
06:25:45,1,Green,330,419
06:25:45,1,Green,280,412
06:25:45,1,Green,362,414
06:25:45,1,Green,293,406
06:25:45,1,Green,355,480
06:25:45,1,Blue,223,478
06:25:45,1,Brown,332,386
06:25:45,1,Brown,328,381
06:25:45,1,Brown,342,379
06:25:45,2,Green,382,568
06:25:45,2,Green,320,461
06:25:45,2,Blue,227,487
06:25:45,2,Brown,337,381
06:25:45,3,Green,352,566
06:25:45,3,Green,347,550
06:25:45,3,Green,340,513
06:25:45,3,Green,249,482
06:25:45,3,Green,239,485
06:25:45,3,Green,334,478
06:25:45,3,Green,363,459
06:25:45,3,Green,247,457
06:25:45,3,Green,362,450
06:25:45,3,Green,301,409
06:25:45,3,Green,324,405
06:25:45,3,Green,351,480
06:25:45,3,Green,304,392
06:25:45,3,Blue,231,494
06:25:45,3,Brown,344,385
06:25:45,3,Brown,333,383
06:25:45,4,Green,224,509
06:25:45,4,Green,318,466
06:25:45,4,Blue,236,503
06:25:45,4,Brown,328,382
06:25:45,5,Green,346,555
06:25:45,5,Green,340,526
06:25:45,5,Green,336,508
06:25:45,5,Green,230,504
06:25:45,5,Green,270,500
06:25:45,5,Green,249,502
06:25:45,5,Green,333,493
06:25:45,5,Green,240,486
06:25:45,5,Green,244,480
06:25:45,5,Green,286,478
06:25:45,5,Green,248,474
06:25:45,5,Green,264,448
06:25:45,5,Green,319,430
06:25:45,5,Green,280,424
06:25:45,5,Green,350,422
06:25:45,5,Green,348,412
06:25:45,5,Green,296,400
06:25:45,5,Green,347,480
06:25:45,5,Blue,240,510
06:25:45,5,Brown,320,394
06:25:45,5,Brown,326,381
06:25:45,6,Green,317,471
06:25:45,6,Blue,247,519
06:25:45,6,Brown,318,394
06:25:45,6,Brown,307,381
06:25:45,6,Brown,319,384
06:25:45,7,Green,351,565
06:25:45,7,Green,270,526
06:25:45,7,Green,337,525
06:25:45,7,Green,260,518
06:25:45,7,Green,253,514
06:25:45,7,Green,252,510
06:25:45,7,Green,278,510
06:25:45,7,Green,331,504
06:25:45,7,Green,248,498
06:25:45,7,Green,332,495
06:25:45,7,Green,286,494
06:25:45,7,Green,328,493
06:25:45,7,Green,327,486
06:25:45,7,Green,358,480
06:25:45,7,Green,256,480
06:25:45,7,Green,294,478
06:25:45,7,Green,324,476
06:25:45,7,Green,298,458
06:25:45,7,Green,317,452
06:25:45,7,Green,348,443
06:25:45,7,Green,306,404
06:25:45,7,Green,339,412
06:25:45,7,Green,342,481
06:25:45,7,Blue,251,524
06:25:45,7,Brown,315,384
06:25:45,8,Green,250,541
06:25:45,8,Green,246,532
06:25:45,8,Green,315,476
06:25:45,8,Blue,257,533
06:25:45,8,Brown,309,388
06:25:45,8,Brown,318,376
06:25:45,9,Green,342,550
06:25:45,9,Green,339,541
06:25:45,9,Green,336,533
06:25:45,9,Green,263,526
06:25:45,9,Green,286,522
06:25:45,9,Green,328,509
06:25:45,9,Green,326,502
06:25:45,9,Green,318,478
06:25:45,9,Green,297,472
06:25:45,9,Green,316,472
06:25:45,9,Green,312,460
06:25:45,9,Green,307,433
06:25:45,9,Green,334,425
06:25:45,9,Green,308,404
06:25:45,9,Green,299,404
06:25:45,9,Green,328,408
06:25:45,9,Green,337,484
06:25:45,9,Blue,263,536
06:25:45,9,Brown,305,389
06:25:45,10,Green,268,554
06:25:45,10,Green,262,552
06:25:45,10,Green,258,542
06:25:45,10,Green,313,481
06:25:45,10,Blue,270,542
06:25:45,10,Brown,288,398
06:25:45,10,Brown,306,390
06:25:45,10,Brown,297,392
06:25:45,11,Green,350,571
06:25:45,11,Green,345,562
06:25:45,11,Green,376,560
06:25:45,11,Green,336,542
06:25:45,11,Green,285,538
06:25:45,11,Green,275,534
06:25:45,11,Green,294,537
06:25:45,11,Green,330,526
06:25:45,11,Green,328,521
06:25:45,11,Green,324,510
06:25:45,11,Green,320,501
06:25:45,11,Green,350,489
06:25:45,11,Green,314,486
06:25:45,11,Green,308,472
06:25:45,11,Green,338,460
06:25:45,11,Green,306,461
06:25:45,11,Green,334,449
06:25:45,11,Green,326,432
06:25:45,11,Green,331,486
06:25:45,11,Green,318,413
06:25:45,11,Blue,277,546
06:25:45,11,Brown,293,394
06:25:45,12,Green,310,489
06:25:45,12,Blue,283,550
06:25:45,12,Brown,286,396
06:25:45,13,Green,380,564
06:25:45,13,Green,344,565
06:25:45,13,Green,378,561
06:25:45,13,Green,375,560
06:25:45,13,Green,341,558
06:25:45,13,Green,336,548
06:25:45,13,Green,289,541
06:25:45,13,Green,324,523
06:25:45,13,Green,318,511
06:25:45,13,Green,314,502
06:25:45,13,Green,272,507
06:25:45,13,Green,310,494
06:25:45,13,Green,341,484
06:25:45,13,Green,332,467
06:25:45,13,Green,325,452
06:25:45,13,Green,316,435
06:25:45,13,Green,323,485
06:25:45,13,Blue,289,553
06:25:45,13,Brown,280,400
06:25:45,14,Green,308,495
06:25:45,14,Blue,297,555
06:25:45,14,Brown,266,410
06:25:45,14,Brown,275,402
06:25:45,15,Green,336,554
06:25:45,15,Green,308,545
06:25:45,15,Green,296,545
06:25:45,15,Green,328,540
06:25:45,15,Green,288,534
06:25:45,15,Green,320,526
06:25:45,15,Green,280,525
06:25:45,15,Green,299,516
06:25:45,15,Green,350,513
06:25:45,15,Green,299,509
06:25:45,15,Green,341,498
06:25:45,15,Green,280,499
06:25:45,15,Green,324,470
06:25:45,15,Green,276,471
06:25:45,15,Green,314,452
06:25:45,15,Green,306,440
06:25:45,15,Green,316,487
06:25:45,15,Blue,303,557
06:25:45,15,Brown,278,414
06:25:45,15,Brown,267,406
06:25:45,15,Brown,257,397
06:25:45,16,Green,307,500
06:25:45,16,Blue,309,557
06:25:45,16,Brown,252,418
06:25:45,16,Brown,270,412
06:25:45,16,Brown,259,411
06:25:45,17,Green,304,566
06:25:45,17,Green,340,565
06:25:45,17,Green,377,560
06:25:45,17,Green,336,558
06:25:45,17,Green,368,551
06:25:45,17,Green,296,550
06:25:45,17,Green,366,544
06:25:45,17,Green,348,549
06:25:45,17,Green,303,535
06:25:45,17,Green,343,511
06:25:45,17,Green,287,505
06:25:45,17,Green,272,494
06:25:45,17,Green,315,472
06:25:45,17,Green,310,464
06:25:45,17,Green,256,453
06:25:45,17,Green,298,448
06:25:45,17,Green,264,442
06:25:45,17,Green,307,488
06:25:45,17,Green,280,430
06:25:45,17,Green,273,429
06:25:45,17,Green,284,429
06:25:45,17,Blue,314,557
06:25:45,17,Brown,248,420
06:25:45,17,Brown,263,412
06:25:45,17,Brown,250,406
06:25:45,18,Green,312,566
06:25:45,18,Green,380,566
06:25:45,18,Green,258,467
06:25:45,18,Green,305,502
06:25:45,18,Blue,320,557
06:25:45,18,Brown,254,430
06:25:45,18,Brown,252,426
06:25:45,18,Brown,244,418
06:25:45,19,Green,347,576
06:25:45,19,Green,308,554
06:25:45,19,Green,305,549
06:25:45,19,Green,316,547
06:25:45,19,Green,300,542
06:25:45,19,Green,350,528
06:25:45,19,Green,309,481
06:25:45,19,Green,272,474
06:25:45,19,Green,258,459
06:25:45,19,Green,244,452
06:25:45,19,Green,282,448
06:25:45,19,Green,318,514
06:25:45,19,Green,269,452
06:25:45,19,Green,240,446
06:25:45,19,Green,278,444
06:25:45,19,Green,268,432
06:25:45,19,Green,256,426
06:25:45,19,Green,261,425
06:25:45,19,Blue,320,557
06:25:45,19,Brown,242,424
06:25:45,20,Green,331,569
06:25:45,20,Green,380,567
06:25:45,20,Green,272,501
06:25:45,20,Green,267,494
06:25:45,20,Green,261,486
06:25:45,20,Green,302,506
06:25:45,20,Blue,325,560
06:25:45,20,Brown,241,434
06:25:45,20,Brown,230,428
06:25:45,21,Green,378,562
06:25:45,21,Green,288,522
06:25:45,21,Green,278,504
06:25:45,21,Green,265,489
06:25:45,21,Green,256,486
06:25:45,21,Green,323,529
06:25:45,21,Green,252,482
06:25:45,21,Green,281,478
06:25:45,21,Green,248,478
06:25:45,21,Green,276,474
06:25:45,21,Green,282,473
06:25:45,21,Green,273,470
06:25:45,21,Green,281,467
06:25:45,21,Green,264,462
06:25:45,21,Green,237,465
06:25:45,21,Green,256,454
06:25:45,21,Green,234,448
06:25:45,21,Green,262,448
06:25:45,21,Brown,228,443
06:25:45,21,Brown,232,432
06:25:45,22,Green,297,509
06:25:45,22,Brown,228,454
06:25:45,22,Brown,222,442
06:25:45,23,Green,303,541
06:25:45,23,Green,350,532
06:25:45,23,Green,285,525
06:25:45,23,Green,272,514
06:25:45,23,Green,326,512
06:25:45,23,Green,259,503
06:25:45,23,Green,263,501
06:25:45,23,Green,323,535
06:25:45,23,Green,247,493
06:25:45,23,Green,280,484
06:25:45,23,Green,277,480
06:25:45,23,Green,272,478
06:25:45,23,Green,264,474
06:25:45,23,Green,229,477
06:25:45,23,Green,230,472
06:25:45,23,Green,256,470
06:25:45,23,Green,220,470
06:25:45,23,Green,259,463
06:25:45,23,Green,245,453
06:25:45,23,Brown,217,450
06:25:45,23,Brown,208,440
06:25:45,24,Green,377,562
06:25:45,24,Green,294,515
06:25:45,24,Blue,351,536
06:25:45,24,Blue,342,528
06:25:45,24,Brown,218,468
06:25:45,24,Brown,213,457
06:25:45,25,Green,337,574
06:25:45,25,Green,304,550
06:25:45,25,Green,342,536
06:25:45,25,Green,338,536
06:25:45,25,Green,295,536
06:25:45,25,Green,272,526
06:25:45,25,Green,341,523
06:25:45,25,Green,264,522
06:25:45,25,Green,272,514
06:25:45,25,Green,250,512
06:25:45,25,Green,246,504
06:25:45,25,Green,331,545
06:25:45,25,Green,236,502
06:25:45,25,Green,279,495
06:25:45,25,Green,225,494
06:25:45,25,Green,276,490
06:25:45,25,Green,214,486
06:25:45,25,Green,254,472
06:25:45,25,Green,238,465
06:25:45,25,Green,229,460
06:25:45,25,Blue,346,530
06:25:45,25,Brown,207,473
06:25:45,25,Brown,199,471
06:25:45,25,Brown,218,464
06:25:45,25,Brown,209,463
06:25:45,26,Green,356,585
06:25:45,26,Green,352,518
06:25:45,26,Green,289,520
06:25:45,26,Blue,344,528
06:25:45,26,Brown,200,473
06:25:45,27,Green,337,577
06:25:45,27,Green,320,566
06:25:45,27,Green,312,562
06:25:45,27,Green,304,558
06:25:45,27,Green,298,554
06:25:45,27,Green,289,540
06:25:45,27,Green,275,536
06:25:45,27,Green,261,528
06:25:45,27,Green,337,556
06:25:45,27,Green,263,534
06:25:45,27,Green,307,522
06:25:45,27,Green,354,520
06:25:45,27,Green,333,525
06:25:45,27,Green,342,514
06:25:45,27,Green,286,512
06:25:45,27,Green,270,503
06:25:45,27,Green,221,510
06:25:45,27,Green,259,495
06:25:45,27,Green,250,486
06:25:45,27,Green,241,486
06:25:45,27,Green,246,480
06:25:45,27,Green,220,474
06:25:45,27,Blue,344,526
06:25:45,27,Brown,197,481
06:25:45,28,Green,345,508
06:25:45,28,Green,284,525
06:25:45,28,Blue,342,521
06:25:45,28,Brown,198,497
06:25:45,28,Brown,204,486
06:25:45,28,Brown,192,490
06:25:45,29,Green,335,579
06:25:45,29,Green,316,570
06:25:45,29,Green,312,568
06:25:45,29,Green,307,566
06:25:45,29,Green,298,562
06:25:45,29,Green,299,557
06:25:45,29,Green,287,557
06:25:45,29,Green,358,552
06:25:45,29,Green,288,552
06:25:45,29,Green,273,551
06:25:45,29,Green,334,546
06:25:45,29,Green,336,561
06:25:45,29,Green,268,544
06:25:45,29,Green,251,541
06:25:45,29,Green,311,532
06:25:45,29,Green,218,526
06:25:45,29,Green,352,516
06:25:45,29,Green,286,511
06:25:45,29,Green,330,513
06:25:45,29,Green,262,511
06:25:45,29,Green,314,502
06:25:45,29,Green,296,500
06:25:45,29,Green,283,500
06:25:45,29,Green,242,499
06:25:45,29,Green,218,494
06:25:45,29,Green,217,488
06:25:45,29,Blue,340,517
06:25:45,29,Brown,191,504
06:25:45,29,Brown,180,496
06:25:45,29,Brown,187,492
06:25:45,30,Green,347,504
06:25:45,30,Green,278,530
06:25:45,30,Blue,338,512
06:25:45,30,Brown,177,516
06:25:45,30,Brown,185,507
06:25:45,31,Green,333,575
06:25:45,31,Green,313,574
06:25:45,31,Green,326,574
06:25:45,31,Green,349,573
06:25:45,31,Green,300,570
06:25:45,31,Green,309,568
06:25:45,31,Green,285,560
06:25:45,31,Green,279,563
06:25:45,31,Green,346,563
06:25:45,31,Green,340,554
06:25:45,31,Green,316,556
06:25:45,31,Green,262,552
06:25:45,31,Green,322,550
06:25:45,31,Green,297,542
06:25:45,31,Green,300,536
06:25:45,31,Green,213,536
06:25:45,31,Green,235,549
06:25:45,31,Green,217,532
06:25:45,31,Green,201,534
06:25:45,31,Green,284,531
06:25:45,31,Green,325,515
06:25:45,31,Green,202,517
06:25:45,31,Green,251,520
06:25:45,31,Green,203,510
06:25:45,31,Green,344,502
06:25:45,31,Green,217,501
06:25:45,31,Green,328,498
06:25:45,31,Green,340,498
06:25:45,31,Blue,334,509
06:25:45,31,Brown,184,517
06:25:45,32,Green,274,537
06:25:45,32,Blue,330,504
06:25:45,32,Brown,184,538
06:25:45,32,Brown,172,536
06:25:45,32,Brown,190,534
06:25:45,32,Brown,188,527
06:25:45,32,Brown,173,527
06:25:45,32,Brown,190,520
06:25:45,33,Green,328,582
06:25:45,33,Green,321,582
06:25:45,33,Green,333,576
06:25:45,33,Green,317,576
06:25:45,33,Green,318,573
06:25:45,33,Green,310,573
06:25:45,33,Green,325,574
06:25:45,33,Green,315,570
06:25:45,33,Green,297,567
06:25:45,33,Green,325,562
06:25:45,33,Green,356,560
06:25:45,33,Green,280,558
06:25:45,33,Green,337,565
06:25:45,33,Green,325,554
06:25:45,33,Green,298,554
06:25:45,33,Green,194,554
06:25:45,33,Green,288,550
06:25:45,33,Green,269,547
06:25:45,33,Green,301,544
06:25:45,33,Green,277,540
06:25:45,33,Green,264,537
06:25:45,33,Green,224,547
06:25:45,33,Green,191,520
06:25:45,33,Green,204,517
06:25:45,33,Green,328,512
06:25:45,33,Green,217,512
06:25:45,33,Green,233,508
06:25:45,33,Green,259,505
06:25:45,33,Green,278,500
06:25:45,33,Green,316,496
06:25:45,33,Green,329,491
06:25:45,33,Blue,325,502
06:25:45,33,Brown,183,546
06:25:45,33,Brown,184,541
06:25:45,33,Brown,186,532
06:25:45,33,Brown,173,534
06:25:45,34,Green,268,545
06:25:45,34,Green,331,499
06:25:45,34,Blue,320,498
06:25:45,34,Brown,168,554
06:25:45,34,Brown,171,548
06:25:45,34,Brown,184,547
06:25:45,35,Green,321,586
06:25:45,35,Green,329,584
06:25:45,35,Green,196,561
06:25:45,35,Green,304,552
06:25:45,35,Green,281,550
06:25:45,35,Green,202,547
06:25:45,35,Green,280,567
06:25:45,35,Green,184,544
06:25:45,35,Green,206,542
06:25:45,35,Green,192,543
06:25:45,35,Green,192,535
06:25:45,35,Green,208,528
06:25:45,35,Green,310,518
06:25:45,35,Green,320,484
06:25:45,35,Blue,314,495
06:25:45,35,Brown,178,559
06:25:45,36,Green,266,549
06:25:45,36,Blue,308,494
06:25:45,36,Brown,180,572
06:25:45,36,Brown,183,567
06:25:45,36,Brown,182,560
06:25:45,37,Green,342,590
06:25:45,37,Green,247,585
06:25:45,37,Green,237,568
06:25:45,37,Green,190,568
06:25:45,37,Green,184,566
06:25:45,37,Green,190,558
06:25:45,37,Green,184,556
06:25:45,37,Green,304,574
06:25:45,37,Green,188,552
06:25:45,37,Green,198,545
06:25:45,37,Green,209,537
06:25:45,37,Green,232,520
06:25:45,37,Green,256,504
06:25:45,37,Green,286,496
06:25:45,37,Green,280,488
06:25:45,37,Green,290,486
06:25:45,37,Green,310,480
06:25:45,37,Blue,301,492
06:25:45,37,Brown,182,580
06:25:46,38,Green,260,561
06:25:46,38,Blue,292,491
06:25:46,38,Brown,169,591
06:25:46,39,Green,243,604
06:25:46,39,Green,238,600
06:25:46,39,Green,228,600
06:25:46,39,Green,299,598
06:25:46,39,Green,331,594
06:25:46,39,Green,275,592
06:25:46,39,Green,266,595
06:25:46,39,Green,226,594
06:25:46,39,Green,250,591
06:25:46,39,Green,270,587
06:25:46,39,Green,238,582
06:25:46,39,Green,186,587
06:25:46,39,Green,262,574
06:25:46,39,Green,186,570
06:25:46,39,Green,312,565
06:25:46,39,Green,320,579
06:25:46,39,Green,344,560
06:25:46,39,Green,280,502
06:25:46,39,Green,270,492
06:25:46,39,Blue,284,490
06:25:46,39,Brown,168,606
06:25:46,39,Brown,172,602
06:25:46,39,Brown,172,596
06:25:46,39,Brown,183,602
06:25:46,39,Brown,182,592
06:25:46,40,Green,238,566
06:25:46,40,Green,263,535
06:25:46,40,Green,257,571
06:25:46,40,Green,266,482
06:25:46,40,Green,280,480
06:25:46,40,Green,270,478
06:25:46,40,Blue,275,491
06:25:46,40,Brown,172,618
06:25:46,40,Brown,179,611
06:25:46,41,Green,205,626
06:25:46,41,Green,236,620
06:25:46,41,Green,246,614
06:25:46,41,Green,269,612
06:25:46,41,Green,282,609
06:25:46,41,Green,298,606
06:25:46,41,Green,185,603
06:25:46,41,Green,186,598
06:25:46,41,Green,333,598
06:25:46,41,Green,232,597
06:25:46,41,Green,350,594
06:25:46,41,Green,242,592
06:25:46,41,Green,251,592
06:25:46,41,Green,229,590
06:25:46,41,Green,356,584
06:25:46,41,Green,267,581
06:25:46,41,Green,192,576
06:25:46,41,Green,304,572
06:25:46,41,Green,329,570
06:25:46,41,Green,311,586
06:25:46,41,Green,240,504
06:25:46,41,Blue,265,493
06:25:46,41,Brown,181,625
06:25:46,41,Brown,190,622
06:25:46,41,Brown,190,614
06:25:46,41,Brown,182,611
06:25:46,42,Green,255,582
06:25:46,42,Green,258,482
06:25:46,42,Blue,255,495
06:25:46,42,Brown,187,628
06:25:46,43,Green,200,640
06:25:46,43,Green,234,635
06:25:46,43,Green,262,626
06:25:46,43,Green,196,626
06:25:46,43,Green,246,624
06:25:46,43,Green,189,622
06:25:46,43,Green,277,620
06:25:46,43,Green,196,617
06:25:46,43,Green,274,616
06:25:46,43,Green,294,614
06:25:46,43,Green,310,610
06:25:46,43,Green,249,606
06:25:46,43,Green,368,590
06:25:46,43,Green,304,579
06:25:46,43,Green,312,576
06:25:46,43,Green,330,569
06:25:46,43,Green,308,592
06:25:46,43,Green,254,525
06:25:46,43,Green,258,514
06:25:46,43,Green,248,508
06:25:46,43,Green,258,494
06:25:46,43,Green,252,486
06:25:46,43,Blue,245,498
06:25:46,43,Brown,189,637
06:25:46,44,Green,240,549
06:25:46,44,Green,253,592
06:25:46,44,Green,246,496
06:25:46,44,Green,235,489
06:25:46,44,Blue,234,502
06:25:46,44,Brown,196,651
06:25:46,44,Brown,187,649
06:25:46,44,Brown,194,642
06:25:46,45,Green,237,650
06:25:46,45,Green,248,640
06:25:46,45,Green,195,635
06:25:46,45,Green,265,632
06:25:46,45,Green,271,635
06:25:46,45,Green,292,626
06:25:46,45,Green,225,623
06:25:46,45,Green,300,622
06:25:46,45,Green,309,618
06:25:46,45,Green,237,618
06:25:46,45,Green,300,616
06:25:46,45,Green,317,614
06:25:46,45,Green,296,611
06:25:46,45,Green,334,606
06:25:46,45,Green,272,606
06:25:46,45,Green,261,607
06:25:46,45,Green,317,602
06:25:46,45,Green,293,598
06:25:46,45,Green,282,597
06:25:46,45,Green,362,594
06:25:46,45,Green,366,592
06:25:46,45,Green,291,592
06:25:46,45,Green,298,589
06:25:46,45,Green,307,585
06:25:46,45,Green,324,576
06:25:46,45,Green,335,587
06:25:46,45,Green,339,569
06:25:46,45,Green,238,527
06:25:46,45,Green,208,521
06:25:46,45,Green,228,494
06:25:46,45,Blue,224,507
06:25:46,45,Brown,199,653
06:25:46,45,Brown,192,646
06:25:46,46,Green,252,603
06:25:46,46,Green,210,501
06:25:46,46,Blue,213,513
06:25:46,46,Brown,200,663
06:25:46,46,Brown,192,657
06:25:46,47,Green,208,658
06:25:46,47,Green,237,667
06:25:46,47,Green,197,658
06:25:46,47,Green,272,647
06:25:46,47,Green,299,631
06:25:46,47,Green,309,626
06:25:46,47,Green,269,622
06:25:46,47,Green,317,621
06:25:46,47,Green,241,631
06:25:46,47,Green,278,614
06:25:46,47,Green,283,613
06:25:46,47,Green,272,612
06:25:46,47,Green,281,608
06:25:46,47,Green,342,606
06:25:46,47,Green,294,606
06:25:46,47,Green,350,602
06:25:46,47,Green,337,600
06:25:46,47,Green,358,598
06:25:46,47,Green,307,598
06:25:46,47,Green,324,594
06:25:46,47,Green,366,593
06:25:46,47,Green,304,593
06:25:46,47,Green,318,590
06:25:46,47,Green,347,595
06:25:46,47,Green,357,585
06:25:46,47,Green,324,580
06:25:46,47,Green,334,583
06:25:46,47,Green,344,575
06:25:46,47,Green,344,569
06:25:46,47,Green,217,520
06:25:46,47,Blue,202,520
06:25:46,47,Brown,214,676
06:25:46,47,Brown,205,670
06:25:46,48,Green,220,608
06:25:46,48,Green,251,614
06:25:46,48,Blue,190,529
06:25:46,48,Brown,216,672
06:25:46,49,Green,237,685
06:25:46,49,Green,249,677
06:25:46,49,Green,200,672
06:25:46,49,Green,262,667
06:25:46,49,Green,215,661
06:25:46,49,Green,229,655
06:25:46,49,Green,283,653
06:25:46,49,Green,212,642
06:25:46,49,Green,301,640
06:25:46,49,Green,262,638
06:25:46,49,Green,241,647
06:25:46,49,Green,310,634
06:25:46,49,Green,304,632
06:25:46,49,Green,259,634
06:25:46,49,Green,266,628
06:25:46,49,Green,326,622
06:25:46,49,Green,275,622
06:25:46,49,Green,332,618
06:25:46,49,Green,281,618
06:25:46,49,Green,294,614
06:25:46,49,Green,338,614
06:25:46,49,Green,288,612
06:25:46,49,Green,337,608
06:25:46,49,Green,350,606
06:25:46,49,Green,293,608
06:25:46,49,Green,203,605
06:25:46,49,Green,201,631
06:25:46,49,Green,347,601
06:25:46,49,Green,312,602
06:25:46,49,Green,208,600
06:25:46,49,Green,361,592
06:25:46,49,Green,358,585
06:25:46,49,Green,329,584
06:25:46,49,Green,210,585
06:25:46,49,Green,339,583
06:25:46,49,Green,349,575
06:25:46,49,Green,200,574
06:25:46,49,Green,176,574
06:25:46,49,Green,174,565
06:25:46,49,Green,172,556
06:25:46,49,Green,202,556
06:25:46,49,Green,188,546
06:25:46,49,Green,198,544
06:25:46,49,Blue,181,538
06:25:46,49,Brown,220,690
06:25:46,49,Brown,214,683
06:25:46,50,Green,161,558
06:25:46,50,Green,252,626
06:25:46,50,Green,180,544
06:25:46,50,Green,163,542
06:25:46,50,Blue,169,550
06:25:46,50,Brown,230,692
06:25:46,50,Brown,222,688
06:25:46,51,Green,246,698
06:25:46,51,Green,251,693
06:25:46,51,Green,216,686
06:25:46,51,Green,235,668
06:25:46,51,Green,272,675
06:25:46,51,Green,192,662
06:25:46,51,Green,294,656
06:25:46,51,Green,302,650
06:25:46,51,Green,297,648
06:25:46,51,Green,306,646
06:25:46,51,Green,184,645
06:25:46,51,Green,310,642
06:25:46,51,Green,253,653
06:25:46,51,Green,314,632
06:25:46,51,Green,275,633
06:25:46,51,Green,323,631
06:25:46,51,Green,280,628
06:25:46,51,Green,334,622
06:25:46,51,Green,288,622
06:25:46,51,Green,176,626
06:25:46,51,Green,206,616
06:25:46,51,Green,172,617
06:25:46,51,Green,295,615
06:25:46,51,Green,343,615
06:25:46,51,Green,344,608
06:25:46,51,Green,304,608
06:25:46,51,Green,202,608
06:25:46,51,Green,358,602
06:25:46,51,Green,324,602
06:25:46,51,Green,312,600
06:25:46,51,Green,320,598
06:25:46,51,Green,197,600
06:25:46,51,Green,164,598
06:25:46,51,Green,352,592
06:25:46,51,Green,194,594
06:25:46,51,Green,369,588
06:25:46,51,Green,160,589
06:25:46,51,Green,326,589
06:25:46,51,Green,357,584
06:25:46,51,Green,332,582
06:25:46,51,Green,336,580
06:25:46,51,Green,156,580
06:25:46,51,Green,340,576
06:25:46,51,Green,187,581
06:25:46,51,Green,349,574
06:25:46,51,Green,345,572
06:25:46,51,Green,348,568
06:25:46,51,Green,180,568
06:25:46,51,Blue,159,563
06:25:46,51,Brown,226,706
06:25:46,51,Brown,234,702
06:25:46,51,Brown,222,695
06:25:46,52,Green,253,638
06:25:46,52,Green,142,568
06:25:46,52,Blue,150,576
06:25:46,52,Brown,229,710
06:25:46,52,Brown,224,710
06:25:46,52,Brown,223,705
06:25:46,52,Brown,233,701
06:25:46,52,Brown,222,696
06:25:46,53,Green,212,702
06:25:46,53,Green,222,702
06:25:46,53,Green,192,676
06:25:46,53,Green,243,677
06:25:46,53,Green,188,670
06:25:46,53,Green,273,689
06:25:46,53,Green,183,663
06:25:46,53,Green,257,663
06:25:46,53,Green,268,652
06:25:46,53,Green,310,652
06:25:46,53,Green,272,648
06:25:46,53,Green,317,645
06:25:46,53,Green,276,644
06:25:46,53,Green,308,640
06:25:46,53,Green,280,640
06:25:46,53,Green,325,637
06:25:46,53,Green,288,632
06:25:46,53,Green,296,624
06:25:46,53,Green,194,629
06:25:46,53,Green,341,621
06:25:46,53,Green,186,620
06:25:46,53,Green,183,616
06:25:46,53,Green,358,606
06:25:46,53,Green,157,629
06:25:46,53,Green,172,603
06:25:46,53,Green,326,598
06:25:46,53,Green,366,598
06:25:46,53,Green,164,594
06:25:46,53,Green,341,590
06:25:46,53,Green,352,591
06:25:46,53,Green,363,589
06:25:46,53,Green,356,584
06:25:46,53,Green,342,582
06:25:46,53,Green,352,581
06:25:46,53,Green,341,577
06:25:46,53,Green,347,572
06:25:46,53,Blue,140,591
06:25:46,53,Brown,238,718
06:25:46,53,Brown,234,708
06:25:46,54,Green,122,600
06:25:46,54,Green,139,598
06:25:46,54,Green,128,598
06:25:46,54,Green,255,649
06:25:46,54,Blue,133,607
06:25:46,54,Brown,246,722
06:25:46,54,Brown,245,712
06:25:46,54,Brown,235,710
06:25:46,55,Green,266,713
06:25:46,55,Green,234,706
06:25:46,55,Green,211,708
06:25:46,55,Green,274,702
06:25:46,55,Green,204,702
06:25:46,55,Green,278,698
06:25:46,55,Green,216,698
06:25:46,55,Green,282,694
06:25:46,55,Green,286,690
06:25:46,55,Green,188,688
06:25:46,55,Green,230,680
06:25:46,55,Green,205,685
06:25:46,55,Green,188,680
06:25:46,55,Green,262,678
06:25:46,55,Green,291,683
06:25:46,55,Green,182,675
06:25:46,55,Green,250,684
06:25:46,55,Green,204,670
06:25:46,55,Green,303,670
06:25:46,55,Green,264,668
06:25:46,55,Green,192,670
06:25:46,55,Green,268,664
06:25:46,55,Green,184,665
06:25:46,55,Green,166,664
06:25:46,55,Green,192,662
06:25:46,55,Green,308,664
06:25:46,55,Green,272,660
06:25:46,55,Green,202,660
06:25:46,55,Green,198,656
06:25:46,55,Green,318,654
06:25:46,55,Green,165,652
06:25:46,55,Green,171,652
06:25:46,55,Green,281,649
06:25:46,55,Green,161,648
06:25:46,55,Green,292,646
06:25:46,55,Green,284,645
06:25:46,55,Green,188,650
06:25:46,55,Green,324,646
06:25:46,55,Green,320,641
06:25:46,55,Green,289,639
06:25:46,55,Green,150,656
06:25:46,55,Green,171,638
06:25:46,55,Green,329,633
06:25:46,55,Green,296,632
06:25:46,55,Green,338,630
06:25:46,55,Green,336,624
06:25:46,55,Green,154,627
06:25:46,55,Green,310,622
06:25:46,55,Green,303,623
06:25:46,55,Green,146,622
06:25:46,55,Green,346,622
06:25:46,55,Green,350,617
06:25:46,55,Green,141,618
06:25:46,55,Green,344,616
06:25:46,55,Green,316,608
